,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
0,203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,nik-stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,207,7,13,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,nik_stauskas,2014,2021,Y,Y,Y,2014,1,8,N
0,202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,lance-stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,210,11,6,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,lance_stephenson,2010,2021,Y,Y,Y,2010,2,40,N
0,1630205,Lamar,Stevens,Lamar Stevens,"Stevens, Lamar",L. Stevens,lamar-stevens,1997-07-09T00:00:00,Penn State,USA,Penn State/USA,6-6,230,2,8,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,lamar_stevens,2020,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630191,Isaiah,Stewart,Isaiah Stewart,"Stewart, Isaiah",I. Stewart,isaiah-stewart,2001-05-22T00:00:00,Washington,USA,Washington/USA,6-8,250,2,28,Forward-Center,Active,N,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,2020,2022,N,Y,Y,2020,1,16,N
0,1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,3,31,Guard-Forward,Active,N,1610612748,Heat,MIA,heat,Miami,max_strus,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630591,Jalen,Suggs,Jalen Suggs,"Suggs, Jalen",J. Suggs,jalen-suggs,2001-06-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205,1,4,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,jalen_suggs,2021,2022,N,Y,Y,2021,1,5,N
0,1630256,Jae'Sean,Tate,Jae'Sean Tate,"Tate, Jae'Sean",J. Tate,jaesean-tate,1995-10-28T00:00:00,Ohio State,USA,Ohio State/USA,6-4,230,2,8,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jaesean_tate,2020,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,5,0,Forward-Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2022,N,Y,Y,2017,1,3,N
0,1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,6-5,230,1,21,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,terry_taylor,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,12,41,Guard-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,garrett_temple,2009,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630179,Tyrell,Terry,Tyrell Terry,"Terry, Tyrell",T. Terry,tyrell-terry,2000-09-28T00:00:00,Stanford,USA,Stanford/USA,6-2,160,3,3,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,tyrell_terry,2020,2021,Y,Y,Y,2020,2,31,N
0,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-9,245,5,27,Forward-Center,Active,N,1610612754,Pacers,IND,pacers,Indiana,daniel_theis,2017,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630271,Brodric,Thomas,Brodric Thomas,"Thomas, Brodric",B. Thomas,brodric-thomas,1997-01-28T00:00:00,Truman State,USA,Truman State/USA,6-5,185,2,97,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,brodric_thomas,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630560,Cam,Thomas,Cam Thomas,"Thomas, Cam",C. Thomas,cam-thomas,2001-10-13T00:00:00,Louisiana State,Japan,Louisiana State/Japan,6-3,210,1,24,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,cam_thomas,2021,2022,Y,Y,Y,2021,1,27,N
0,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,11,4,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,isaiah_thomas,2011,2022,Y,Y,Y,2011,2,60,N
0,1629744,Matt,Thomas,Matt Thomas,"Thomas, Matt",M. Thomas,matt-thomas,1994-08-04T00:00:00,Iowa State,USA,Iowa State/USA,6-3,190,3,21,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,matt_thomas,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-6,220,9,11,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2022,N,Y,Y,2011,1,11,N
0,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,11,3,Center-Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,tristan_thompson,2011,2022,N,Y,Y,2011,1,4,N
0,1630550,JT,Thor,JT Thor,"Thor, JT",J. Thor,jt-thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,6-9,203,1,21,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,jt_thor,2021,2022,Y,Y,Y,2021,2,37,N
0,1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,3,22,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,matisse_thybulle,2019,2022,N,Y,Y,2019,1,20,N
0,1629681,Killian,Tillie,Killian Tillie,"Tillie, Killian",K. Tillie,killian-tillie,1998-03-05T00:00:00,Gonzaga,France,Gonzaga/France,6-9,220,2,35,Forward-Center,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,killian_tillie,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630214,Xavier,Tillman Sr.,Xavier Tillman Sr.,"Tillman Sr., Xavier",X. Tillman Sr.,xavier-tillman-sr,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,6-8,245,2,2,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_tillman,2020,2022,N,Y,Y,2020,2,35,N
0,1630225,Isaiah,Todd,Isaiah Todd,"Todd, Isaiah",I. Todd,isaiah-todd,2001-10-17T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-9,219,1,14,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,isaiah_todd,2021,2022,Y,Y,Y,2021,2,31,N
0,1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220,2,1,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,obi_toppin,2020,2022,N,Y,Y,2020,1,8,N
0,1629308,Juan,Toscano-Anderson,Juan Toscano-Anderson,"Toscano-Anderson, Juan",J. Toscano-Anderson,juan-toscano-anderson,1993-04-10T00:00:00,Marquette,USA,Marquette/USA,6-6,209,3,95,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,juan_toscano-anderson,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-11,248,7,32,Center-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2022,N,Y,Y,2015,1,1,N
0,1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,209,4,33,Guard-Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,gary_trent_jr,2018,2022,Y,Y,Y,2018,2,37,N
0,200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-5,245,11,17,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,pj_tucker,2006,2022,Y,Y,Y,2006,2,35,N
0,1629730,Rayjon,Tucker,Rayjon Tucker,"Tucker, Rayjon",R. Tucker,rayjon-tucker,1997-09-24T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209,4,59,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,rayjon_tucker,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-11,250,7,33,Center-Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2022,N,Y,Y,2015,1,11,N
0,202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,jonas-valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,10,17,Center,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,jonas_valanciunas,2012,2022,N,Y,Y,2011,1,5,N
0,1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-1,197,6,23,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,fred_vanvleet,2016,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-9,214,4,8,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,jarred_vanderbilt,2018,2022,Y,Y,Y,2018,2,41,N
0,1630170,Devin,Vassell,Devin Vassell,"Vassell, Devin",D. Vassell,devin-vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200,2,24,Guard-Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020,2022,N,Y,Y,2020,1,11,N
0,1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-3,200,3,2,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,gabe_vincent,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,nikola-vucevic,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260,11,9,Center,Active,N,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011,2022,N,Y,Y,2011,1,16,N
0,1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,3,32,Forward-Center,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630532,Franz,Wagner,Franz Wagner,"Wagner, Franz",F. Wagner,franz-wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220,1,22,Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,franz_wagner,2021,2022,N,Y,Y,2021,1,8,N
0,1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,4,21,Forward-Center,Active,N,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2022,Y,Y,Y,2018,1,25,N
0,1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250,1,12,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,ish_wainwright,2021,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,11,8,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,kemba_walker,2011,2022,N,Y,Y,2011,1,9,N
0,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,4,4,Guard-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,lonnie_walker,2018,2022,Y,Y,Y,2018,1,18,N
0,202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-3,210,10,1,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,john_wall,2010,2022,N,Y,Y,2010,1,1,N
0,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,7,1,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,tj_warren,2014,2022,Y,Y,Y,2014,1,14,N
0,1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,3,25,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,pj_washington,2019,2022,N,Y,Y,2019,1,12,N
0,1630613,Duane,Washington Jr.,Duane Washington Jr.,"Washington Jr., Duane",D. Washington Jr.,duane-washington-jr,2000-03-24T00:00:00,Ohio State,Germany,Ohio State/Germany,6-3,197,1,4,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,duane_washington_jr,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,yuta-watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-9,215,4,18,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,yuta_watanabe,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630322,Lindy,Waters III,Lindy Waters III,"Waters III, Lindy",L. Waters III,lindy-waters-iii,1997-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,215,1,12,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,lindy_waters_iii,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630570,Trendon,Watford,Trendon Watford,"Watford, Trendon",T. Watford,trendon-watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237,1,2,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,trendon_watford,2021,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,"Weatherspoon, Quinndary",Q. Weatherspoon,quinndary-weatherspoon,1996-09-10T00:00:00,Mississippi State,USA,Mississippi State/USA,6-3,205,3,12,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,quinndary_weatherspoon,2019,2022,Y,Y,Y,2019,2,49,N
0,201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,14,0,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,russell_westbrook,2008,2022,N,Y,Y,2008,1,4,Y
0,1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-4,195,3,0,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2022,N,Y,Y,2019,1,7,N
0,1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,5,9,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,derrick_white,2017,2022,Y,Y,Y,2017,1,29,N
0,202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,10,21,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,hassan_whiteside,2010,2022,Y,Y,Y,2010,2,33,N
0,1630580,Joe,Wieskamp,Joe Wieskamp,"Wieskamp, Joe",J. Wieskamp,joe-wieskamp,1999-08-23T00:00:00,Iowa,USA,Iowa/USA,6-6,205,1,15,Guard-Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,joe_wieskamp,2021,2022,Y,Y,Y,2021,2,41,N
0,1630598,Aaron,Wiggins,Aaron Wiggins,"Wiggins, Aaron",A. Wiggins,aaron-wiggins,1999-01-02T00:00:00,Maryland,USA,Maryland/USA,6-4,190,1,21,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,aaron_wiggins,2021,2022,Y,Y,Y,2021,2,55,N
0,203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,8,22,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014,2022,N,Y,Y,2014,1,1,N
0,1629623,Lindell,Wigginton,Lindell Wigginton,"Wigginton, Lindell",L. Wigginton,lindell-wigginton,1998-03-28T00:00:00,Iowa State,Canada,Iowa State/Canada,6-1,189,1,28,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,lindell_wigginton,2021,2022,Y,Y,Y,2019,,,N
0,1630314,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1999-11-22T00:00:00,Arizona,USA,Arizona/USA,6-2,190,1,8,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,tmp_brandon_williams,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,3,12,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,grant_williams,2019,2022,N,Y,Y,2019,1,22,N
0,1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,4,34,Guard-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,101150,Lou,Williams,Lou Williams,"Williams, Lou",L. Williams,lou-williams,1986-10-27T00:00:00,South Gwinnett HS (GA),USA,South Gwinnett HS (GA)/USA,6-2,175,17,6,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,lou_williams,2005,2022,Y,Y,Y,2005,2,45,N
0,1630172,Patrick,Williams,Patrick Williams,"Williams, Patrick",P. Williams,patrick-williams,2001-08-26T00:00:00,Florida State,USA,Florida State/USA,6-7,215,2,44,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,patrick_williams,2020,2022,N,Y,Y,2020,1,4,N
0,1630533,Ziaire,Williams,Ziaire Williams,"Williams, Ziaire",Z. Williams,ziaire-williams,2001-09-12T00:00:00,Stanford,USA,Stanford/USA,6-9,185,1,8,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,ziaire_williams,2021,2022,N,Y,Y,2021,1,10,N
0,1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-9,237,4,44,Center-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2022,Y,Y,Y,2018,1,27,N
0,1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,2,1,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2022,N,Y,Y,2019,1,1,N
0,1629685,Dylan,Windler,Dylan Windler,"Windler, Dylan",D. Windler,dylan-windler,1996-09-22T00:00:00,Belmont,USA,Belmont/USA,6-6,196,2,9,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dylan_windler,2019,2022,Y,Y,Y,2019,1,26,N
0,1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222,7,26,Forward-Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,justise_winslow,2015,2022,N,Y,Y,2015,1,10,N
0,1630216,Cassius,Winston,Cassius Winston,"Winston, Cassius",C. Winston,cassius-winston,1998-02-28T00:00:00,Michigan State,USA,Michigan State/USA,6-1,185,3,5,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,cassius_winston,2020,2021,Y,Y,Y,2020,2,53,N
0,1630164,James,Wiseman,James Wiseman,"Wiseman, James",J. Wiseman,james-wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,7-0,240,1,33,Center,Active,N,1610612744,Warriors,GSW,warriors,Golden State,james_wiseman,2020,2022,Y,Y,Y,2020,1,2,N
0,1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-9,214,6,35,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,christian_wood,2015,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630218,Robert,Woodard II,Robert Woodard II,"Woodard II, Robert",R. Woodard II,robert-woodard-ii,1999-09-22T00:00:00,Mississippi State,USA,Mississippi State/USA,6-6,235,2,28,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,robert_woodard_ii,2020,2022,Y,Y,Y,2020,2,40,N
0,1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,7,55,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,delon_wright,2015,2022,Y,Y,Y,2015,1,20,N
0,1630589,Moses,Wright,Moses Wright,"Wright, Moses",M. Wright,moses-wright,1998-12-23T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,226,1,5,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,moses_wright,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630593,McKinley,Wright IV,McKinley Wright IV,"Wright IV, McKinley",M. Wright IV,mckinley-wright-iv,1998-10-25T00:00:00,Colorado,USA,Colorado/USA,5-11,192,1,25,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,mckinley_wright_iv,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1628221,Gabe,York,Gabe York,"York, Gabe",G. York,gabe-york,1993-08-02T00:00:00,Arizona,USA,Arizona/USA,6-3,190,2,,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,gabe_york,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,thaddeus-young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,235,15,21,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,thaddeus_young,2007,2022,N,Y,Y,2007,1,12,N
0,1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,4,11,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2022,N,Y,Y,2018,1,5,N
0,1630209,Omer,Yurtseven,Omer Yurtseven,"Yurtseven, Omer",O. Yurtseven,omer-yurtseven,1998-06-19T00:00:00,Georgetown,Turkey,Georgetown/Turkey,6-11,275,1,77,Center,Active,N,1610612748,Heat,MIA,heat,Miami,tmp_omer_yurtseven,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,6,40,Center,Active,N,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2022,Y,Y,Y,2016,2,32,N
